speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'B',B,"b'Yeah,  /'",B,,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""{C but, } {F uh, } {D you know, } it's, {F uh, } - /""",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I guess the difficulty would be [ to, + ] that somebody could obviously just take it right off the tail pipe again  /'",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'{C so } you probably would have to build it right into # the muffler or something. # /',B,,sd,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'A',A,"b'# {D Well } I was going to say, #  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'right.  /',A,,b,b,b,aa,b,b,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b'[ [ [ You could put it in, + you could, ] + you could, ] + it could ] be installed like a catalytic converter. /'",A,,sv,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,b'Right. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'{E I mean } I guess you could take those off too  /',A,,sv,sd,sv,sv,ad,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b'{C but, } -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'You could take ca-, - /'",B,,%,%,%,sd,%,%,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,b'{C but } mufflers would be a little more obvious if you took that off. /',B,,sv,sv,bf,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,aa,aa,b,aa,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'A',A,"b'if you can take a muffler off and only replace, - /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'{D well } not unless it was built into every muffler. /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Right. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C And } that's  ((   )) . -/""",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C But } if you was talking about something which was more or less universal that, {F uh, } busses and any kind of vehicle,'",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'<throat_clearing>',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,"b""[ That's a, + that's quite a ] concept.   /""",A,,sv,ba,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'You should, {F uh, } pursue that I think, or patent it, <laughter> {D you know. } /'",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b'<Laughter> Yeah,  /'",B,,b,b,b,aa,b,b,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b'patent it,  /'",B,,sd,%,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b""that's a good idea. /""",B,,sv,ba,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,"b""If you could come up with a device that's the thing. /""",A,,sd,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,b'Right. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C But } it shouldn't be too hard to do something like that.  /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C But }  [ that's a, + that's a  ] thought.  /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b'No, /'",A,,nn,nn,aa,aa,aa,aa,AllNotMatch,ConMatch,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""you're right  /""",A,,aa,sv,sv,aa,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b'{C and } that will solve, {F uh, } a lot of problems.  /'",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""I don't know [ if you, + {F uh, } if you ] approached the automobile industry if they would be too keen on installing something like that. /""",A,,qy^d,sd,sv,sd,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Uh, } {C but } {D you know } a proposal to, {F uh, } {F uh, } I guess the proper authorities, -/'",A,,sd,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{D well } you might, {F uh, } generate some -- -/'",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Yeah,  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'the automobile regulatory agencies or something. /',B,,bf,sd,bf,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'-- yeah,  /'",A,,aa,b,aa,ny,b,xx,AllNotMatch,NotConMatch,NotMatch
b'A',A,b'you might generate some interest in it.  /',A,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b""{C But } [ that's, + that's  ] a good idea.  /""",A,,sv,ba,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,"b""Other than that I'm not sure [ what, + what  ] individuals can do other than like I said get involved through a group or an organization. /""",A,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'What are your [ m-, + music  ] interests? /'",B,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Uh, } just about any kind of music except acid rock <static>, /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Laughter>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,"b""[ I, + I  ] don't care,""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Me, too. /'",B,,aa,aa,aa,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'B',B,b'Oh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C but, } {F uh, } I grew up with country and western, /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Yeah,  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I did, too, /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C but, } {F uh, } -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C and then, } -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'just about any kind of music.  /',A,,sd,sd,sd,^2,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'I even like classical music. /',A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Yeah,  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{F uh, } I'm pretty diversified, too.  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""[ [ I, + I  ] don't, + I don't  ] like acid rock either.  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'[ I, + <sniffing> I  ] grew up in a small town  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C so, } {F uh, } [ the only, + <static> we only  ] had one radio station  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C so } it was country music, /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C but then, } {F uh, } when I, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'I grew up with Hank Snow, and (( Lefty Frizzell ))  </static> and Hank Williams and all of those old country and western songs. /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'</Static> {F Oh, } really.  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""You're older than I am <laughter>. /""",B,,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'<Laughter> {C But, } {F uh, } I, - /'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'did you happen to see last night the special on Channel Two with James Galway? /',A,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'B',B,"b""We don't get Channel Two.  /""",B,,sd,sd,na,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b'[ My, +'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Oh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I wish we got that what, - /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C but, } -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'That is fabulous. /',A,,sv,ba,ba,ba,ba,ba,AllNotMatch,ConMatch,NotMatch
b'B',B,b'Was it?  /',B,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{D Well, }'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'We, -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'when he played DANNY BOY it just almost brought,'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Laughter>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{F Oh, } really? /'",B,,bh,bh,bh,bh,bh,bh,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'{C and, } {F uh, } it was tremendous. /'",A,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b'{D Now, } [ he, + he ] is a, {F uh, } - /'",B,,%,%,sd,%,%,%,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b'actually, I did,  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I played flute for,'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'[ [ {C and, } + {C and, } ] + {F uh, } {C so, } ] [ [ I, + I, ] + I ] appreciate his too,'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""[ [ he, + he,  ] + he's  ] from Ireland isn't he? /""",B,,qy,qy,sd,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'uh-huh,  /'",A,,b,b,ny,ny,b,ny,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'A',A,"b'{C and } it was, {F uh, } mostly all Irish tunes, /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Was i-, - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,b'yeah. /',B,,b,b,b,%,b,b,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b'they had a band with him that, {F uh, } had a harpist and another flute and then a guy that played the bagpipes plus the, {F uh, } tin whistle,'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C and } [ they, + they ] played all the Irish jigs and so forth,  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'it was just fabulous.  /',A,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b'Yeah,  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'[ [ I, + he, ] + he  ] is really good.  /'",B,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b'Yeah,  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'[ [ I, + I,  ] + I  ] come from a musical background, /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{C so, } {F uh, } {F uh, } I've played [ [ fl-, + flute,  ] + flute  ] and piano,  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C so, }'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""[ I, + I'm ] getting now to the age where I don't like [ the new stuff that's coming an-, +""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""my husband says I'm getting old <laughter>. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'<laughter>.  [ [ I love, + {F uh, } I, li-,  ] + I especially like ] instrumentals. /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Do you? /',B,,qy,qy,qy,bh,qy,qy,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'I love to just lay back on the couch [ and, + and  ] turn a [ good, + good  ] instrumental <<volume got louder>> on and just close my eyes and listen. /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Yeah,  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""[ that's, + that's ] nice to do, that is.  /""",B,,sv,ba,sv,ba,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b""<breathing> [ [ I've got a, + <laughter> I've got a, ] + I've got a ] two year old who's now getting, - /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I'm getting well versed [ in, + in ] kiddy music <laughter>. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. <laughter> <<pause>>  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""[ I'm, + I've ] never played an instrument in my life,  /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""I've always wanted too, /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""I've always wished my parents <laughter> had forced me to learn the piano or something, /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'<laughter>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C but, } {F uh, } -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,b'I was one of the forced ones <laughter>. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b""<Laughter> {C but } [ I, + I'd ] just love to be able to go to a party or something and sit down at the piano and bang out music -- /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{F Oh, } I could never do that <laughter>. /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'-- {C and, } -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,b'I was never that brave  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C but, } {F uh, } <noise> <sniffing> yeah. /'",B,,%,%,%,b,%,%,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b""I guess the closest I've ever come to participating in music is singing in the choir. /""",A,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b'Yeah,  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{F oh, } yeah,  /'",B,,aa,b,b,aa,b,b,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b""[ [ I've, + I've done, ] + I've done  ] that at church too. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I haven't done that in a long time. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{C So, } let's see  /""",B,,^h,^h,^h,^h,ad,^h,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b'(( what els-, )) .  /'",B,,%,%,x,%,ad,%,AllNotMatch,NotConMatch,ConfMatchFirst123
b'B',B,"b'{D Well, } what kind of music do you not like? /'",B,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{D Well, } like I say the acid rock,  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'I just do not ca-, - /'",A,,sd,%,sd,%,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b""{C an } I don't care for rap music either. /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{F Oh, } go-, - /'",B,,%,%,ba,ba,%,ba,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'B',B,"b""that's not music <laughter>, /""",B,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'Uh-huh,  /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'no. /',A,,nn,nn,aa,ar,aa,aa,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'B',B,"b'that is not,  /'",B,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b""I don't know what that is,  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{C but } that's not music <laughter>. /""",B,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b""If I can't understand the words I don't want to listen to it. /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""{D Well, } [ [ [ it's, + it's, ] + it's not, ] + it's not ] music,  /""",B,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""[ it's just, + it's just, ] {F uh, } {F uh, } talking in a beat,  /""",B,,sv,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b'[ it is just, +'",B,,sv,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""[ it doesn't, +""",B,,sd,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""you can't dance to it,  /""",B,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b""you can't do anything to it <laughter>. /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Right.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C But, }'",A,,sd,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'B',B,b'Yeah. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'D-, -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'<Breathing> Have you ever been [ to the, + [ to, + to  ] the ] Dallas Symphony? /'",B,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'B',B,b'Have you?  /',B,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Is i-, - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'[ are, +'",B,,sv,sv,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""they're good. /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'Are they?  /',B,,bh,qy,qy,bh,qy,qy,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b'[ [ I, + I have, ] + I have,  ]'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C And, } {F uh, }'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{F Oh, } really? /'",B,,bh,bh,bh,bh,bh,bh,AllMatch,NotConMatch,NotMatch
b'A',A,"b'-- {F oh, } the music in that was fantastic. /'",A,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b""[ [ I, + I've heard, ] + I've heard ] that that is a really, -/""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'I heard that was hard to get tickets to. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'[ it, + it,  ] {F uh, } - /'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b""I can't remember how far in advance we reserved,""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'((   )) .',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C but } it was [ out, + {D you know, } out  ] at the State Fair Music Hall  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C and, } {F uh } --'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Yeah,  /'",B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'that was a real, -/'",B,,sd,%,sd,%,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,b'Was it? /',B,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah, /'",A,,b,b,ny,ny,ny,ny,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'[ I, + I  ] bet it was, /'",B,,sv,sd,ba,sd,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'[ I, + I  ] really bet it was <sniffing>.  /'",B,,sv,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b'Is that the only, {F uh, } musical, - /'",B,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'B',B,b'do you go see a lot of musicals? /',B,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'A',A,"b'[ Just, + just  ] ever so often --'",A,,sv,sv,sv,ng,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'B',B,b'Yeah. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C and, } -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'[ [ That, + that  ] would be, + that would be  ] nice <laughter>. /'",B,,sv,ba,sv,ba,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b'I went and saw, {F uh, } I think it was, {F uh, } SUGAR BABIES,  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'that was good,  /'",A,,sv,ba,sv,ba,sd,sv,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
